customer_id,first_name,last_name,email,phone,date_of_birth,segment,geo_id,tenure_months,contact_pref,marketing_opt_in
CUST000469,Jasmine,Kline,jasmine.kline761@example.com,262-570-1658,1976-06-16,Consumer,GEO000018,0,sms,False
CUST000470,Caleb,Hughes,caleb.hughes997@example.com,046-498-9319,1994-11-11,Consumer,GEO000025,0,sms,True
CUST000471,Rick,Beltran,rick.beltran141@example.com,508-501-6579,1944-01-17,Consumer,GEO000021,20,phone,False
CUST000472,Amy,Crawford,amy.crawford233@example.com,055-281-8325,1981-11-09,SmallBusiness,GEO000014,12,email,True
CUST000473,Robert,Jimenez,robert.jimenez307@example.com,381-793-3554,1972-09-07,Consumer,GEO000028,4,sms,False
CUST000474,Jamie,Glass,jamie.glass888@example.com,864-015-5778,1985-05-27,Consumer,GEO000057,44,sms,True
CUST000475,Robert,Stone,robert.stone445@example.com,817-884-7951,1976-03-26,Premium,GEO000031,16,email,True
CUST000476,Rebecca,Owen,rebecca.owen282@example.com,371-162-4112,1975-12-15,Consumer,GEO000036,6,sms,True
CUST000477,Brandy,Acosta,brandy.acosta322@example.com,412-723-8046,1970-07-22,Premium,GEO000060,12,sms,True
CUST000478,Heather,Miller,heather.miller597@example.com,827-567-0431,1962-02-10,Consumer,GEO000037,32,sms,True
CUST000479,Melissa,Morrison,melissa.morrison387@example.com,038-569-5579,1958-11-11,Consumer,GEO000014,27,sms,True
CUST000480,Kathy,Short,kathy.short141@example.com,887-749-2424,1953-10-25,SmallBusiness,GEO000024,8,email,False
CUST000481,Omar,Gardner,omar.gardner819@example.com,375-402-5472,1997-06-08,Premium,GEO000030,50,email,True
CUST000482,Adam,Morris,adam.morris422@example.com,928-422-2231,1979-09-09,Premium,GEO000029,5,email,True
CUST000483,Michael,Miller,michael.miller257@example.com,059-274-5238,1960-06-27,Consumer,GEO000009,57,email,False
CUST000484,Karen,Guerrero,karen.guerrero727@example.com,055-257-8284,2002-07-17,Premium,GEO000007,27,sms,False
CUST000485,Melissa,Parker,melissa.parker744@example.com,106-727-5208,1957-02-24,Consumer,GEO000021,17,phone,False
CUST000486,Stephanie,Morrison,stephanie.morrison155@example.com,854-749-2975,1962-11-29,Consumer,GEO000055,19,sms,True
CUST000487,Robert,Simmons,robert.simmons74@example.com,170-281-4069,1957-01-31,Consumer,GEO000044,24,email,True
CUST000488,Julie,Norris,julie.norris46@example.com,375-150-9398,1994-12-01,Consumer,GEO000051,34,email,True
CUST000489,Amy,Bell,amy.bell765@example.com,343-018-7186,1992-10-12,Consumer,GEO000011,0,email,True
CUST000490,Carrie,Williams,carrie.williams625@example.com,375-998-0562,2007-01-23,Consumer,GEO000025,12,sms,True
CUST000491,Jeffrey,Berg,jeffrey.berg791@example.com,656-504-5547,1965-03-05,Consumer,GEO000035,24,email,False
CUST000492,Jeffrey,Gomez,jeffrey.gomez626@example.com,813-767-4266,1956-04-03,Premium,GEO000027,51,sms,False
CUST000493,Ryan,Bolton,ryan.bolton401@example.com,299-123-4785,1971-07-25,SmallBusiness,GEO000026,50,sms,False
CUST000494,Anthony,Hill,anthony.hill589@example.com,196-106-4628,1961-12-19,Consumer,GEO000022,0,sms,True
CUST000495,Matthew,Whitney,matthew.whitney722@example.com,792-326-4870,1991-06-17,SmallBusiness,GEO000004,0,email,False
CUST000496,Erin,Gould,erin.gould399@example.com,494-787-3002,2006-09-19,Consumer,GEO000052,11,email,True
CUST000497,Richard,Jones,richard.jones914@example.com,447-146-2730,1948-05-25,Consumer,GEO000056,0,sms,False
CUST000498,Frederick,Walsh,frederick.walsh898@example.com,147-195-9796,1987-09-16,Premium,GEO000005,48,sms,True
CUST000499,Tanner,Cox,tanner.cox800@example.com,471-589-0429,1956-12-12,Consumer,GEO000025,45,email,True
CUST000500,David,Owen,david.owen991@example.com,025-725-2045,1970-10-29,Consumer,GEO000032,19,phone,True
CUST000501,Cindy,Shelton,cindy.shelton390@example.com,650-448-1832,1990-05-30,Consumer,GEO000048,33,sms,False
CUST000502,Anthony,Cisneros,anthony.cisneros114@example.com,192-855-4451,2005-09-16,Consumer,GEO000060,15,email,False
CUST000503,Phillip,Thomas,phillip.thomas484@example.com,895-202-8457,2000-06-11,Premium,GEO000025,5,email,False
CUST000504,Anne,Lawson,anne.lawson745@example.com,652-132-8338,1968-06-09,Consumer,GEO000045,21,email,False
CUST000505,Anthony,Harrington,anthony.harrington778@example.com,988-816-7112,1965-03-03,Consumer,GEO000057,20,email,False
CUST000506,Dawn,Johnson,dawn.johnson388@example.com,075-452-7985,1945-12-19,Consumer,GEO000050,0,email,False
CUST000507,Derek,Jones,derek.jones293@example.com,240-132-2342,1964-06-30,Consumer,GEO000018,0,sms,True
CUST000508,Steven,Osborne,steven.osborne445@example.com,321-611-0760,1978-09-07,Consumer,GEO000050,0,email,False
CUST000509,Brent,Diaz,brent.diaz803@example.com,310-890-7140,1974-12-14,SmallBusiness,GEO000025,31,phone,True
CUST000510,Nicholas,Reyes,nicholas.reyes61@example.com,140-119-3932,1945-09-30,Premium,GEO000002,39,phone,True
CUST000511,Jason,Bradley,jason.bradley328@example.com,501-249-5528,2002-10-14,Premium,GEO000046,98,email,True
CUST000512,Mark,Jacobs,mark.jacobs230@example.com,938-911-9083,1965-03-13,Consumer,GEO000051,21,email,True
CUST000513,Kathleen,Shelton,kathleen.shelton805@example.com,342-801-3875,1985-01-01,Premium,GEO000021,52,sms,False
CUST000514,Nicholas,Rush,nicholas.rush469@example.com,927-125-6638,1973-06-28,Consumer,GEO000028,27,phone,False
CUST000515,Karen,Watson,karen.watson87@example.com,361-517-1827,1981-09-23,Consumer,GEO000022,28,phone,True
CUST000516,Marie,Hines,marie.hines262@example.com,548-015-7164,1956-03-21,Consumer,GEO000008,21,email,False
CUST000517,Johnny,Berry,johnny.berry45@example.com,794-738-6463,1971-02-05,Consumer,GEO000060,25,email,True
CUST000518,Christopher,Moreno,christopher.moreno475@example.com,175-207-1678,1994-01-19,Premium,GEO000002,19,email,True
CUST000519,Andrew,Sanders,andrew.sanders996@example.com,112-669-1215,1969-01-17,Consumer,GEO000034,46,phone,True
CUST000520,Amber,Banks,amber.banks567@example.com,353-961-3674,1956-03-06,SmallBusiness,GEO000001,12,sms,True
CUST000521,Zoe,Wright,zoe.wright868@example.com,994-657-9678,1979-04-16,Consumer,GEO000042,5,sms,True
CUST000522,Michael,Wilson,michael.wilson742@example.com,427-114-7732,1996-11-16,Consumer,GEO000055,14,sms,True
CUST000523,Debra,Fitzgerald,debra.fitzgerald882@example.com,010-170-2695,1996-10-21,Consumer,GEO000039,13,email,True
CUST000524,Kimberly,Porter,kimberly.porter311@example.com,249-911-8773,2007-09-10,Consumer,GEO000037,14,sms,True
CUST000525,Denise,Hughes,denise.hughes950@example.com,477-848-5880,1949-01-25,Consumer,GEO000050,20,email,False
CUST000526,Karen,Hoffman,karen.hoffman239@example.com,061-675-6770,2003-07-16,Consumer,GEO000059,14,sms,True
CUST000527,Stefanie,Green,stefanie.green438@example.com,028-427-6246,1977-02-16,SmallBusiness,GEO000052,20,sms,True
CUST000528,James,Green,james.green680@example.com,719-788-9778,1957-03-19,Consumer,GEO000014,14,sms,True
CUST000529,Andrew,Griffin,andrew.griffin287@example.com,280-647-9695,1993-05-19,Consumer,GEO000034,31,email,True
CUST000530,Elijah,Davies,elijah.davies264@example.com,450-090-2559,2002-06-02,Consumer,GEO000050,97,phone,True
CUST000531,David,Mitchell,david.mitchell130@example.com,056-165-5650,1968-04-13,Consumer,GEO000018,27,sms,True
CUST000532,Elizabeth,Hendricks,elizabeth.hendricks5@example.com,333-491-1415,1986-06-01,Consumer,GEO000041,15,email,False
CUST000533,Anne,Henry,anne.henry501@example.com,208-507-6986,1980-05-03,Consumer,GEO000002,0,email,True
CUST000534,Jeffery,Martinez,jeffery.martinez985@example.com,407-905-6965,1985-11-10,Consumer,GEO000053,77,sms,False
CUST000535,Holly,Farrell,holly.farrell220@example.com,917-135-7852,1949-12-11,Consumer,GEO000037,28,email,True
CUST000536,Katie,Hayes,katie.hayes440@example.com,945-637-1834,1981-10-01,Consumer,GEO000045,20,email,True
CUST000537,Gary,Roach,gary.roach934@example.com,404-963-9191,1958-04-04,Consumer,GEO000050,1,email,True
CUST000538,Catherine,Wallace,catherine.wallace771@example.com,954-198-7635,1994-09-14,Consumer,GEO000014,21,email,True
CUST000539,Julie,Miller,julie.miller4@example.com,148-468-5366,1960-01-25,Consumer,GEO000028,25,email,True
CUST000540,Danny,Fleming,danny.fleming500@example.com,498-782-0829,1963-10-15,Consumer,GEO000052,15,sms,True
CUST000541,Lori,Bruce,lori.bruce143@example.com,737-489-6908,1961-11-25,Consumer,GEO000010,6,email,True
CUST000542,Tami,Flores,tami.flores247@example.com,357-232-4665,1948-07-28,Premium,GEO000050,0,sms,False
CUST000543,Daniel,Reed,daniel.reed246@example.com,136-442-4936,1946-02-02,Consumer,GEO000018,78,email,True
CUST000544,Anthony,Brown,anthony.brown612@example.com,312-303-4778,1968-05-05,Consumer,GEO000035,25,email,True
CUST000545,Larry,Daniels,larry.daniels199@example.com,660-324-2044,1969-03-12,Consumer,GEO000031,0,email,False
CUST000546,Erica,Vance,erica.vance252@example.com,820-700-1594,1974-11-29,Consumer,GEO000042,24,sms,True
CUST000547,Susan,York,susan.york226@example.com,165-162-3198,2007-06-15,Consumer,GEO000051,22,phone,False
CUST000548,Randy,Joseph,randy.joseph357@example.com,189-847-1391,1950-08-23,Premium,GEO000021,0,email,False
CUST000549,Jennifer,Ho,jennifer.ho655@example.com,559-636-3212,1979-09-28,SmallBusiness,GEO000011,44,email,False
CUST000550,Charles,Little,charles.little400@example.com,347-649-0785,1974-03-05,Consumer,GEO000026,20,email,True
CUST000551,Hannah,Leon,hannah.leon327@example.com,158-673-4257,1983-08-06,Consumer,GEO000037,25,email,True
CUST000552,Courtney,Hicks,courtney.hicks517@example.com,540-900-3486,2000-07-11,Consumer,GEO000046,61,phone,False
CUST000553,Curtis,Martinez,curtis.martinez614@example.com,451-837-6064,1993-02-14,Consumer,GEO000046,6,email,False
CUST000554,Kendra,Harris,kendra.harris16@example.com,413-432-7560,1954-01-09,Consumer,GEO000021,11,phone,False
CUST000555,Melissa,Taylor,melissa.taylor889@example.com,417-765-6124,2001-10-12,Premium,GEO000057,29,sms,True
CUST000556,Caroline,Tyler,caroline.tyler915@example.com,815-698-5700,1952-10-14,Consumer,GEO000005,43,sms,True
CUST000557,David,Johnson,david.johnson602@example.com,272-063-4591,2000-03-08,Consumer,GEO000008,13,phone,True
CUST000558,Tonya,Spencer,tonya.spencer574@example.com,123-829-6577,1971-06-11,Consumer,GEO000002,14,email,True
CUST000559,Kimberly,Wood,kimberly.wood694@example.com,242-954-3165,1941-08-07,Consumer,GEO000056,36,sms,True
CUST000560,Michael,Lara,michael.lara440@example.com,266-930-0893,1951-11-23,Consumer,GEO000011,92,email,False
CUST000561,Ross,Arnold,ross.arnold365@example.com,173-420-6969,1948-10-06,Premium,GEO000037,24,phone,True
CUST000562,Mitchell,Salazar,mitchell.salazar352@example.com,421-529-1086,1969-01-11,Consumer,GEO000049,11,sms,False
CUST000563,William,Miller,william.miller160@example.com,771-333-4476,1958-06-20,Premium,GEO000047,8,email,False
CUST000564,Matthew,Parker,matthew.parker840@example.com,263-934-3626,1992-08-20,Premium,GEO000057,20,phone,True
CUST000565,Melissa,Key,melissa.key320@example.com,204-439-7359,1978-04-14,Consumer,GEO000004,42,email,True
CUST000566,Lynn,Higgins,lynn.higgins284@example.com,710-725-6366,1988-12-14,Consumer,GEO000025,119,email,False
CUST000567,Daniel,Fox,daniel.fox963@example.com,941-180-0537,2003-11-03,Consumer,GEO000031,18,sms,True
CUST000568,Susan,Hammond,susan.hammond506@example.com,599-004-8964,1972-07-08,Consumer,GEO000042,24,email,True
CUST000569,Cynthia,Morrow,cynthia.morrow621@example.com,652-809-2428,1991-02-04,Consumer,GEO000038,69,phone,False
CUST000570,Maria,Jones,maria.jones245@example.com,757-215-8624,1947-06-02,SmallBusiness,GEO000034,29,sms,False
CUST000571,Jasmine,Compton,jasmine.compton277@example.com,150-274-5644,1949-02-22,Consumer,GEO000019,27,sms,False
CUST000572,Ryan,Day,ryan.day727@example.com,948-562-5728,1999-09-17,Premium,GEO000007,0,email,False
CUST000573,Jessica,Cole,jessica.cole451@example.com,703-203-2074,1942-11-11,Consumer,GEO000026,25,email,True
CUST000574,Tammy,Frazier,tammy.frazier148@example.com,276-170-7587,1997-04-15,Consumer,GEO000016,9,phone,False
CUST000575,Joseph,Cooper,joseph.cooper834@example.com,771-215-1342,1969-11-25,Consumer,GEO000034,52,email,False
CUST000576,Lindsey,Humphrey,lindsey.humphrey402@example.com,284-993-9089,1942-03-04,Consumer,GEO000048,4,sms,False
CUST000577,Amanda,Deleon,amanda.deleon668@example.com,261-371-5041,1987-07-03,Consumer,GEO000034,46,email,False
CUST000578,Timothy,Bowman,timothy.bowman341@example.com,659-152-0177,1951-11-27,Consumer,GEO000035,0,email,False
CUST000579,Ryan,White,ryan.white560@example.com,749-050-9759,2007-11-28,Premium,GEO000003,18,sms,False
CUST000580,Jessica,Burch,jessica.burch775@example.com,230-450-1896,1945-07-06,Consumer,GEO000039,17,sms,True
CUST000581,Joseph,Reynolds,joseph.reynolds884@example.com,164-236-1032,1949-07-21,Consumer,GEO000027,20,sms,False
CUST000582,Melissa,Bartlett,melissa.bartlett207@example.com,664-214-7649,1975-08-01,Consumer,GEO000008,16,phone,True
CUST000583,Mariah,Brown,mariah.brown672@example.com,251-583-7767,1999-07-15,Consumer,GEO000013,32,email,True
CUST000584,Christopher,Martinez,christopher.martinez913@example.com,499-616-5926,1976-07-25,Consumer,GEO000047,16,email,False
CUST000585,Nicole,Hernandez,nicole.hernandez642@example.com,610-857-3278,2003-01-21,Consumer,GEO000056,23,email,False
CUST000586,John,Martin,john.martin143@example.com,814-761-7422,1966-12-15,Consumer,GEO000031,2,sms,True
CUST000587,Steven,Morris,steven.morris190@example.com,438-649-0810,2002-01-29,Consumer,GEO000059,23,email,True
CUST000588,Cheryl,Fletcher,cheryl.fletcher203@example.com,818-661-7945,1969-04-14,Consumer,GEO000011,15,sms,True
CUST000589,Nicholas,Reed,nicholas.reed107@example.com,491-801-7226,1964-08-28,Consumer,GEO000018,44,email,True
CUST000590,Anthony,Everett,anthony.everett753@example.com,016-459-7794,1949-03-20,Consumer,GEO000056,18,phone,True
CUST000591,Melissa,Jacobson,melissa.jacobson964@example.com,523-219-4168,1967-12-03,Consumer,GEO000011,40,phone,False
CUST000592,Hunter,Singleton,hunter.singleton516@example.com,006-102-7769,1987-12-21,Consumer,GEO000040,37,phone,True
CUST000593,Jason,King,jason.king598@example.com,749-956-4122,1978-06-11,Consumer,GEO000014,37,email,False
CUST000594,Lauren,Reid,lauren.reid773@example.com,031-030-3723,1956-12-21,Consumer,GEO000020,19,phone,True
CUST000595,Matthew,Pierce,matthew.pierce415@example.com,683-147-2760,1988-12-29,SmallBusiness,GEO000029,24,email,False
CUST000596,Nicole,Martinez,nicole.martinez472@example.com,122-777-0793,1960-07-05,Premium,GEO000022,0,email,True
CUST000597,Jacqueline,Turner,jacqueline.turner588@example.com,349-605-0166,1948-08-23,Consumer,GEO000053,0,email,False
CUST000598,Joshua,Ferguson,joshua.ferguson305@example.com,799-840-7678,1963-06-19,Consumer,GEO000059,18,email,False
CUST000599,Alejandro,Shaw,alejandro.shaw62@example.com,997-308-0695,2001-08-12,Consumer,GEO000031,10,sms,False
CUST000600,Stacy,Jackson,stacy.jackson567@example.com,814-671-7957,1996-08-31,Premium,GEO000032,23,email,False
CUST000601,Christopher,David,christopher.david821@example.com,602-437-5738,2001-09-04,Consumer,GEO000004,0,email,True
CUST000602,Jennifer,Moore,jennifer.moore74@example.com,395-972-4665,1963-06-15,Consumer,GEO000015,2,sms,True
CUST000603,Tracy,Hopkins,tracy.hopkins217@example.com,729-341-7223,1980-10-17,Consumer,GEO000003,8,phone,True
CUST000604,Katherine,Le,katherine.le263@example.com,297-167-4338,1981-12-20,Consumer,GEO000052,37,sms,False
CUST000605,Hannah,Jacobs,hannah.jacobs803@example.com,005-452-2801,1982-07-04,Consumer,GEO000014,27,sms,True
CUST000606,Debbie,Kirby,debbie.kirby504@example.com,561-931-8374,1947-11-17,Premium,GEO000021,37,email,True
CUST000607,Travis,Elliott,travis.elliott534@example.com,550-842-8910,2008-03-12,SmallBusiness,GEO000051,12,phone,True
CUST000608,Laura,Bryan,laura.bryan644@example.com,771-199-1808,1989-09-08,Consumer,GEO000043,47,email,True
CUST000609,Christopher,Johnson,christopher.johnson277@example.com,121-352-4787,1943-08-16,Consumer,GEO000038,6,email,False
CUST000610,Jeffrey,Williams,jeffrey.williams713@example.com,125-521-3760,1945-07-25,Consumer,GEO000003,8,email,False
CUST000611,Heather,May,heather.may31@example.com,375-482-1456,1990-10-25,Consumer,GEO000034,47,sms,False
CUST000612,Kevin,Ray,kevin.ray114@example.com,532-863-2666,2003-03-14,Consumer,GEO000034,26,email,False
CUST000613,Bonnie,Curtis,bonnie.curtis815@example.com,785-072-0811,1964-09-12,Consumer,GEO000020,37,sms,False
CUST000614,Thomas,Wang,thomas.wang657@example.com,556-260-6029,2005-03-09,Premium,GEO000045,27,email,True
CUST000615,Alyssa,Butler,alyssa.butler177@example.com,084-668-4550,1971-02-03,SmallBusiness,GEO000056,14,email,False
CUST000616,Ronald,Fowler,ronald.fowler438@example.com,489-267-3899,2002-07-07,Consumer,GEO000016,7,email,True
CUST000617,Julie,Jimenez,julie.jimenez52@example.com,756-341-0856,1968-05-14,Consumer,GEO000020,3,email,False
CUST000618,Mark,Burton,mark.burton671@example.com,288-431-8848,1983-06-22,Consumer,GEO000020,73,email,False
CUST000619,Jacqueline,Roberts,jacqueline.roberts755@example.com,520-089-4346,1971-02-24,Consumer,GEO000051,4,sms,True
CUST000620,Joseph,Frye,joseph.frye278@example.com,810-548-5101,1990-12-13,Consumer,GEO000005,59,sms,True
CUST000621,John,Webb,john.webb350@example.com,749-075-3998,1997-05-09,Consumer,GEO000054,25,email,True
CUST000622,David,Ballard,david.ballard237@example.com,935-449-2683,1970-03-12,Consumer,GEO000047,28,sms,True
CUST000623,James,Cohen,james.cohen389@example.com,158-935-7126,1960-03-25,Premium,GEO000030,27,email,False
CUST000624,David,Evans,david.evans272@example.com,611-062-7371,1992-02-07,Consumer,GEO000036,34,email,True
CUST000625,Amanda,Jones,amanda.jones247@example.com,586-988-6497,1973-01-04,Consumer,GEO000054,11,email,True
CUST000626,Kathleen,Brown,kathleen.brown430@example.com,677-622-8277,1988-03-09,Consumer,GEO000047,2,email,True
CUST000627,Jacob,Gonzales,jacob.gonzales858@example.com,288-137-7028,1949-09-14,SmallBusiness,GEO000017,14,email,True
CUST000628,Javier,Washington,javier.washington762@example.com,519-611-5940,1990-06-15,Consumer,GEO000004,32,sms,True
CUST000629,Todd,Harris,todd.harris297@example.com,821-545-4470,1953-01-10,Consumer,GEO000040,8,email,True
CUST000630,Jenny,Lawson,jenny.lawson941@example.com,229-604-4327,1989-10-16,Consumer,GEO000009,48,sms,True
CUST000631,Tiffany,Edwards,tiffany.edwards210@example.com,018-510-6794,1992-08-31,Consumer,GEO000006,21,email,True
CUST000632,Alicia,Higgins,alicia.higgins909@example.com,975-679-2287,1980-08-30,SmallBusiness,GEO000059,0,sms,True
CUST000633,Justin,Gross,justin.gross309@example.com,772-519-9663,2002-11-25,Consumer,GEO000029,26,sms,True
CUST000634,Craig,Valencia,craig.valencia540@example.com,658-074-1209,1996-05-08,SmallBusiness,GEO000040,32,email,False
CUST000635,James,Hester,james.hester203@example.com,481-813-9890,2004-04-12,Consumer,GEO000014,33,email,True
CUST000636,Jeremy,Anderson,jeremy.anderson761@example.com,983-780-1820,1975-03-17,Consumer,GEO000007,47,sms,True
CUST000637,Harry,Wood,harry.wood318@example.com,433-971-8956,1946-03-31,Consumer,GEO000004,5,phone,False
CUST000638,Alexis,Hoffman,alexis.hoffman871@example.com,907-056-2608,1950-11-27,Consumer,GEO000022,47,phone,True
CUST000639,Amanda,Flores,amanda.flores83@example.com,564-111-8242,2001-06-28,Consumer,GEO000001,50,email,True
CUST000640,Joshua,Owens,joshua.owens501@example.com,241-246-2095,1941-01-27,Consumer,GEO000026,7,sms,False
CUST000641,Terri,Adams,terri.adams159@example.com,200-461-5265,1980-12-07,Consumer,GEO000020,9,email,True
CUST000642,Angela,Wright,angela.wright888@example.com,461-033-9937,1980-11-25,Premium,GEO000032,39,email,False
CUST000643,Heidi,Davis,heidi.davis417@example.com,886-140-5786,1965-09-18,SmallBusiness,GEO000036,16,sms,False
CUST000644,David,Roberts,david.roberts674@example.com,170-630-4891,1986-05-28,Consumer,GEO000019,0,sms,False
CUST000645,Miranda,Cruz,miranda.cruz878@example.com,382-496-7183,1984-09-26,Consumer,GEO000028,65,sms,False
CUST000646,Travis,Gilbert,travis.gilbert535@example.com,258-238-6870,1971-05-29,Premium,GEO000005,8,phone,True
CUST000647,Monique,Wright,monique.wright58@example.com,079-420-0749,1966-05-12,Consumer,GEO000019,11,email,False
CUST000648,Audrey,Grimes,audrey.grimes221@example.com,465-398-4028,1962-05-08,Premium,GEO000059,25,sms,True
CUST000649,Taylor,Moore,taylor.moore213@example.com,914-161-2846,1970-05-23,Consumer,GEO000060,0,email,False
CUST000650,Scott,Murphy,scott.murphy913@example.com,398-554-7435,1952-07-27,Premium,GEO000030,0,email,True
CUST000651,Jack,Lane,jack.lane907@example.com,537-950-2097,1975-02-27,Consumer,GEO000057,10,email,True
CUST000652,Brett,Edwards,brett.edwards477@example.com,002-687-6811,1989-09-17,Consumer,GEO000031,81,phone,True
CUST000653,Shelley,Hines,shelley.hines889@example.com,807-156-9562,1980-07-24,Consumer,GEO000008,0,email,True
CUST000654,Tim,Jimenez,tim.jimenez246@example.com,017-537-0304,1959-07-21,Consumer,GEO000053,13,email,True
CUST000655,Lynn,Robertson,lynn.robertson679@example.com,531-943-3750,2004-11-01,Premium,GEO000025,9,sms,True
CUST000656,Richard,Jimenez,richard.jimenez392@example.com,479-303-6149,1993-02-23,SmallBusiness,GEO000037,0,phone,False
CUST000657,Charles,Parker,charles.parker240@example.com,872-839-9921,1947-02-20,Consumer,GEO000039,14,phone,True
CUST000658,Crystal,Johnson,crystal.johnson250@example.com,921-249-3843,1956-05-07,Consumer,GEO000019,13,sms,False
CUST000659,Brian,Landry,brian.landry419@example.com,089-487-0605,1960-10-11,Consumer,GEO000045,19,email,False
CUST000660,Edward,Wagner,edward.wagner339@example.com,664-187-7580,1974-02-10,Consumer,GEO000031,33,sms,False
CUST000661,Anna,Levy,anna.levy211@example.com,304-687-5063,1963-10-04,Consumer,GEO000022,21,phone,True
CUST000662,Kevin,Lewis,kevin.lewis334@example.com,519-036-1332,1943-10-31,Premium,GEO000018,40,phone,False
CUST000663,Victoria,Gomez,victoria.gomez129@example.com,541-107-6095,1978-12-07,Premium,GEO000045,18,phone,False
CUST000664,David,Williams,david.williams968@example.com,431-735-0583,1975-10-09,Consumer,GEO000015,0,email,False
CUST000665,Kathy,Simpson,kathy.simpson380@example.com,199-717-9110,2001-08-09,Consumer,GEO000008,40,email,False
CUST000666,Catherine,Khan,catherine.khan108@example.com,065-120-7049,1976-04-13,Consumer,GEO000053,0,sms,True
CUST000667,Krystal,Pena,krystal.pena575@example.com,611-080-4661,1980-01-01,Consumer,GEO000020,33,email,True
CUST000668,Jeremiah,Ruiz,jeremiah.ruiz882@example.com,963-990-7676,1975-02-17,Consumer,GEO000039,14,email,False
CUST000669,Alexandra,Herrera,alexandra.herrera360@example.com,991-507-8593,1997-12-25,Consumer,GEO000043,19,email,True
CUST000670,Shannon,Boone,shannon.boone844@example.com,110-919-3928,2003-09-12,Consumer,GEO000051,18,sms,False
CUST000671,Scott,Jordan,scott.jordan610@example.com,456-797-2320,1969-07-31,Consumer,GEO000038,12,phone,True
CUST000672,Michelle,Khan,michelle.khan738@example.com,024-968-5498,1959-12-16,Premium,GEO000043,0,sms,True
CUST000673,Veronica,Luna,veronica.luna296@example.com,227-495-4508,1962-07-06,Consumer,GEO000051,34,phone,True
CUST000674,Kevin,Gallagher,kevin.gallagher37@example.com,920-388-0653,1966-09-06,Consumer,GEO000057,45,sms,True
CUST000675,Christine,Diaz,christine.diaz346@example.com,331-537-7959,1962-03-23,Consumer,GEO000003,31,sms,False
CUST000676,Chelsea,Morales,chelsea.morales923@example.com,959-465-2170,1992-01-29,Premium,GEO000045,21,email,True
CUST000677,Jody,Hudson,jody.hudson790@example.com,730-337-9337,1952-09-07,Consumer,GEO000011,90,sms,False
CUST000678,Stacey,Lee,stacey.lee783@example.com,563-620-5015,2005-06-06,Consumer,GEO000054,13,email,True
CUST000679,Jared,Tran,jared.tran877@example.com,081-247-3950,1950-04-16,Consumer,GEO000003,28,email,False
CUST000680,Jason,Jones,jason.jones373@example.com,033-423-4258,1943-05-26,Consumer,GEO000015,50,email,True
CUST000681,Donna,Gordon,donna.gordon322@example.com,323-024-1026,1995-12-08,Consumer,GEO000012,8,phone,True
CUST000682,Eric,Duran,eric.duran924@example.com,153-473-5528,2004-11-08,Premium,GEO000037,36,sms,True
CUST000683,Glenn,Ramirez,glenn.ramirez571@example.com,961-122-3386,1990-07-15,Consumer,GEO000001,72,phone,True
CUST000684,Charles,Hays,charles.hays298@example.com,559-630-9938,2000-08-03,Consumer,GEO000002,23,phone,False
CUST000685,Aaron,Becker,aaron.becker278@example.com,425-304-2897,2007-11-10,Consumer,GEO000031,26,phone,False
CUST000686,Shannon,Wilson,shannon.wilson876@example.com,317-912-8685,1990-04-15,Premium,GEO000059,13,email,True
CUST000687,Brittney,Hester,brittney.hester54@example.com,787-255-8777,1954-11-18,Premium,GEO000032,33,phone,True
CUST000688,Kelly,Long,kelly.long62@example.com,496-903-3373,1969-11-04,Consumer,GEO000027,0,phone,True
CUST000689,Jesse,Norton,jesse.norton737@example.com,634-669-2548,1975-11-15,Consumer,GEO000040,22,phone,True
CUST000690,Jasmine,Morgan,jasmine.morgan2@example.com,121-478-5390,1959-06-25,Consumer,GEO000034,5,email,True
CUST000691,Jacqueline,Mcmillan,jacqueline.mcmillan171@example.com,789-567-7665,1979-09-07,Consumer,GEO000024,0,email,True
CUST000692,Shawn,Fischer,shawn.fischer989@example.com,754-602-7341,2000-05-26,Consumer,GEO000036,15,phone,False
CUST000693,Grace,Gonzalez,grace.gonzalez425@example.com,514-888-1431,1982-06-05,Consumer,GEO000001,15,email,False
CUST000694,Sandra,Hicks,sandra.hicks727@example.com,115-083-5354,1961-12-08,Premium,GEO000015,16,email,True
CUST000695,Kristin,Porter,kristin.porter487@example.com,443-928-4044,1947-04-25,Consumer,GEO000041,39,email,True
CUST000696,Colleen,Williams,colleen.williams91@example.com,566-907-8263,1964-03-07,Consumer,GEO000021,46,email,True
CUST000697,Donna,Taylor,donna.taylor185@example.com,337-389-8775,1959-12-04,Consumer,GEO000004,29,email,True
CUST000698,Sarah,Cook,sarah.cook760@example.com,153-663-7780,1951-10-24,Consumer,GEO000008,37,phone,True
CUST000699,Ronald,Wells,ronald.wells95@example.com,529-240-7553,1948-08-11,Consumer,GEO000052,12,phone,False
CUST000700,Amy,Bryant,amy.bryant594@example.com,666-845-9090,1960-02-18,Consumer,GEO000020,9,phone,True
CUST000701,Deborah,Obrien,deborah.obrien348@example.com,225-999-9663,1959-03-07,Premium,GEO000002,33,email,False
CUST000702,Rebekah,Robertson,rebekah.robertson370@example.com,618-637-1597,1973-08-29,Consumer,GEO000044,8,email,False
CUST000703,Margaret,Murphy,margaret.murphy951@example.com,412-182-0970,1970-05-31,Consumer,GEO000032,7,email,False
